predictions,actuals,location
it,it,data/words/b01/b01-053/b01-053-05-06.png
and,and,data/words/b02/b02-035/b02-035-10-00.png
written,written,data/words/m01/m01-032/m01-032-07-09.png
the,the,data/words/d01/d01-052/d01-052-01-00.png
like,like,data/words/c02/c02-022/c02-022-01-00.png
.,",",data/words/c03/c03-096e/c03-096e-06-07.png
and,and,data/words/g06/g06-050k/g06-050k-01-03.png
they,they,data/words/g01/g01-067/g01-067-09-04.png
tadational,traditional,data/words/k03/k03-144/k03-144-07-07.png
your,yourself,data/words/g01/g01-039/g01-039-02-04.png
.,",",data/words/k04/k04-017/k04-017-00-04.png
the,the,data/words/g06/g06-018k/g06-018k-01-03.png
role,rose,data/words/a05/a05-069/a05-069-08-02.png
King,King,data/words/a06/a06-014/a06-014-01-00.png
Maria,Maria,data/words/g06/g06-109/g06-109-01-00.png
You,you,data/words/k04/k04-022/k04-022-01-07.png
then,run,data/words/e04/e04-058/e04-058-00-01.png
these,these,data/words/l07/l07-103/l07-103-03-03.png
disples,disciples,data/words/n04/n04-044/n04-044-02-08.png
whought,successful,data/words/g06/g06-047b/g06-047b-04-01.png
whaken,whatever,data/words/g03/g03-040/g03-040-06-06.png
was,was,data/words/l07/l07-085/l07-085-03-00.png
.,.,data/words/p03/p03-142/p03-142-05-00.png
how,know,data/words/a01/a01-077u/a01-077u-08-03.png
for,zone,data/words/p03/p03-069/p03-069-04-11.png
modern,modern,data/words/a04/a04-072/a04-072-02-04.png
of,of,data/words/c04/c04-105/c04-105-06-03.png
the,like,data/words/c03/c03-021d/c03-021d-06-02.png
the,As,data/words/p03/p03-163/p03-163-04-03.png
was,was,data/words/m01/m01-022/m01-022-03-11.png
Maken,Milan,data/words/m01/m01-125/m01-125-09-04.png
with,with,data/words/n01/n01-031/n01-031-04-02.png
at,at,data/words/k07/k07-146/k07-146-08-05.png
he,her,data/words/m01/m01-136/m01-136-07-00.png
Italy,Italy,data/words/g07/g07-028b/g07-028b-01-00.png
up,up,data/words/g06/g06-045g/g06-045g-03-06.png
in,in,data/words/p01/p01-147/p01-147-03-04.png
taken,tiredness,data/words/g06/g06-047l/g06-047l-04-03.png
the,"""",data/words/d06/d06-046/d06-046-03-00.png
toapp,hope,data/words/c04/c04-128/c04-128-00-13.png
has,has,data/words/b05/b05-032/b05-032-09-00.png
some,some,data/words/a06/a06-044/a06-044-02-01.png
which,wind,data/words/k03/k03-152/k03-152-03-08.png
to,to,data/words/c06/c06-011/c06-011-07-04.png
he,"""ll""",data/words/b01/b01-038/b01-038-09-02.png
ed,edges,data/words/n06/n06-074/n06-074-06-01.png
the,the,data/words/e04/e04-022/e04-022-06-05.png
suggest,symptoms,data/words/f07/f07-046b/f07-046b-04-02.png
can,can,data/words/g06/g06-037c/g06-037c-08-07.png
sudaken,suddenly,data/words/e01/e01-032/e01-032-06-04.png
was,was,data/words/l03/l03-004/l03-004-06-00.png
.,.,data/words/f07/f07-016/f07-016-00-01.png
mins,unions,data/words/k02/k02-036/k02-036-01-07.png
from,your,data/words/b06/b06-064/b06-064-01-01.png
as,as,data/words/f03/f03-169/f03-169-03-03.png
whounded,reopened,data/words/g03/g03-052/g03-052-09-01.png
young,younger,data/words/b04/b04-187/b04-187-01-00.png
.,-,data/words/h04/h04-052/h04-052-07-07.png
only,ANY,data/words/a01/a01-049/a01-049-05-04.png
that,that,data/words/g07/g07-003a/g07-003a-03-10.png
act,actual,data/words/k04/k04-115/k04-115-03-05.png
with,with,data/words/d07/d07-089/d07-089-08-00.png
over,over,data/words/g02/g02-065/g02-065-00-03.png
of,forty,data/words/h07/h07-003/h07-003-06-03.png
taste,taste,data/words/j04/j04-008/j04-008-02-03.png
country,consisting,data/words/g07/g07-050/g07-050-07-07.png
.,",",data/words/h04/h04-061/h04-061-03-03.png
que,queerness,data/words/r06/r06-035/r06-035-00-01.png
"""",I,data/words/f01/f01-135/f01-135-07-04.png
fribe,strike,data/words/g06/g06-031a/g06-031a-03-03.png
and,and,data/words/g03/g03-016/g03-016-04-03.png
your,your,data/words/b06/b06-036/b06-036-01-00.png
the,She,data/words/p02/p02-121/p02-121-01-04.png
(,),data/words/r06/r06-111/r06-111-02-04.png
be,be,data/words/h07/h07-063b/h07-063b-07-08.png
bounds,"""Governments""",data/words/h02/h02-040/h02-040-03-04.png
an,on,data/words/a05/a05-048/a05-048-02-00.png
much,much,data/words/h07/h07-063b/h07-063b-00-05.png
Only,During,data/words/g06/g06-011p/g06-011p-01-07.png
a,is,data/words/r06/r06-027/r06-027-06-03.png
of,of,data/words/g06/g06-018n/g06-018n-10-01.png
resistant,assistant,data/words/e04/e04-015/e04-015-01-06.png
Peapp,PRESIDENT,data/words/a04/a04-006/a04-006-08-05.png
made,wake,data/words/a01/a01-058u/a01-058u-00-00.png
he,he,data/words/d06/d06-030/d06-030-02-05.png
pomp,Camp,data/words/g06/g06-011b/g06-011b-00-06.png
of,of,data/words/f04/f04-046/f04-046-03-06.png
despair,despair,data/words/a02/a02-078/a02-078-07-00.png
ppr,pair,data/words/g06/g06-050r/g06-050r-07-00.png
Nick,Nick,data/words/r06/r06-027/r06-027-02-09.png
sandy,soundly,data/words/l01/l01-119/l01-119-00-04.png
Gatteared,gathered,data/words/k02/k02-053/k02-053-00-02.png
been,been,data/words/f04/f04-079/f04-079-06-03.png
you,gone,data/words/g06/g06-037i/g06-037i-06-07.png
is,is,data/words/r03/r03-110/r03-110-01-01.png
.,",",data/words/d07/d07-100/d07-100-01-00.png
bagain,bargain,data/words/d06/d06-091/d06-091-07-01.png
.,.,data/words/r06/r06-011/r06-011-02-00.png
articular,antimacassars,data/words/n04/n04-048/n04-048-09-02.png
the,The,data/words/e01/e01-055/e01-055-02-04.png
Other,Arthur,data/words/d05/d05-040/d05-040-02-05.png
.,.,data/words/g06/g06-018g/g06-018g-03-00.png
there,knew,data/words/g04/g04-072/g04-072-08-01.png
We,we,data/words/g07/g07-079a/g07-079a-04-00.png
is,"""",data/words/r06/r06-126/r06-126-00-03.png
resame,resume,data/words/d04/d04-028/d04-028-00-10.png
an,one,data/words/a01/a01-043u/a01-043u-01-00.png
I,I,data/words/p03/p03-012/p03-012-03-00.png
in,in,data/words/n06/n06-175/n06-175-01-10.png
House,House,data/words/b04/b04-047/b04-047-01-01.png
her,her,data/words/a01/a01-020x/a01-020x-01-01.png
that,that,data/words/f04/f04-035/f04-035-02-02.png
mirance,menace,data/words/c03/c03-096f/c03-096f-06-02.png
pass,passage,data/words/b01/b01-023/b01-023-01-03.png
the,In,data/words/j07/j07-015/j07-015-02-04.png
(,;,data/words/j01/j01-070/j01-070-03-05.png
(,),data/words/k02/k02-062/k02-062-07-04.png
Pier,Pier-,data/words/c06/c06-103/c06-103-00-04.png
to,to,data/words/a02/a02-012/a02-012-01-06.png
aff,attempts,data/words/g07/g07-014b/g07-014b-03-08.png
this,his,data/words/a01/a01-068u/a01-068u-06-02.png
the,the,data/words/a01/a01-058u/a01-058u-05-04.png
that,near,data/words/a02/a02-106/a02-106-09-04.png
every,very,data/words/g06/g06-050c/g06-050c-01-04.png
had,had,data/words/g06/g06-011o/g06-011o-10-02.png
cought,caught,data/words/g06/g06-037i/g06-037i-08-04.png
Her,their,data/words/e06/e06-053/e06-053-00-06.png
her,her,data/words/g03/g03-052/g03-052-04-04.png
is,is,data/words/g07/g07-022a/g07-022a-07-05.png
.,.,data/words/e04/e04-052/e04-052-06-00.png
about,about,data/words/g01/g01-037/g01-037-09-06.png
their,their,data/words/c03/c03-081a/c03-081a-03-03.png
that,that,data/words/b03/b03-109/b03-109-07-01.png
the,the,data/words/m04/m04-000/m04-000-06-07.png
",",",",data/words/a05/a05-080/a05-080-08-01.png
at,at,data/words/d01/d01-080/d01-080-06-05.png
suggest,inquest,data/words/m04/m04-152/m04-152-04-05.png
just,just,data/words/f04/f04-053/f04-053-00-03.png
have,have,data/words/e04/e04-052/e04-052-01-06.png
.,.,data/words/e04/e04-004/e04-004-01-11.png
.,"""""",data/words/a05/a05-089/a05-089-02-07.png
.,.,data/words/g06/g06-011e/g06-011e-02-07.png
of,as,data/words/b04/b04-054/b04-054-04-07.png
party,party,data/words/f04/f04-068/f04-068-00-06.png
little,like,data/words/a05/a05-044/a05-044-01-01.png
about,2skint,data/words/l01/l01-016/l01-016-03-02.png
by,by,data/words/c06/c06-020/c06-020-05-04.png
the,the,data/words/h07/h07-017/h07-017-02-06.png
the,"""ll""",data/words/g06/g06-045l/g06-045l-02-02.png
country,country,data/words/n06/n06-194/n06-194-05-10.png
out,out,data/words/g06/g06-031n/g06-031n-03-02.png
ood,codex,data/words/l04/l04-093/l04-093-00-02.png
qualificationification,gratification,data/words/d01/d01-118/d01-118-00-04.png
elect,event,data/words/f07/f07-028b/f07-028b-07-05.png
peeared,prepared,data/words/g06/g06-031l/g06-031l-00-04.png
the,the,data/words/m01/m01-038/m01-038-09-00.png
We,we,data/words/g04/g04-032/g04-032-02-05.png
the,The,data/words/r03/r03-090/r03-090-04-07.png
Part,Particular,data/words/b03/b03-098/b03-098-05-05.png
the,When,data/words/a04/a04-019/a04-019-03-04.png
learn,"""Mauros""",data/words/g06/g06-018j/g06-018j-00-00.png
.,.,data/words/g06/g06-050f/g06-050f-00-00.png
out,out,data/words/p06/p06-030/p06-030-02-01.png
.,.,data/words/j01/j01-059/j01-059-03-00.png
been,knew,data/words/d06/d06-008/d06-008-09-04.png
don,done,data/words/g04/g04-104/g04-104-08-02.png
still,still,data/words/a02/a02-086/a02-086-06-07.png
the,the,data/words/a03/a03-023/a03-023-06-01.png
shall,shall,data/words/d04/d04-053/d04-053-05-06.png
but,but,data/words/d06/d06-011/d06-011-07-05.png
fruits,fruits,data/words/g06/g06-031i/g06-031i-01-07.png
rating,wasting,data/words/f07/f07-032a/f07-032a-10-01.png
of,of,data/words/p02/p02-127/p02-127-05-11.png
away,away,data/words/r02/r02-000/r02-000-06-03.png
her,her,data/words/n02/n02-104/n02-104-01-10.png
lesence,Sentence,data/words/c03/c03-016e/c03-016e-09-07.png
wearing,warming,data/words/g03/g03-000/g03-000-00-00.png
reflfically,ineffectuality,data/words/g04/g04-048/g04-048-01-00.png
not,not,data/words/c03/c03-096f/c03-096f-04-00.png
father,father,data/words/f03/f03-182/f03-182-01-11.png
",","""",data/words/n04/n04-044/n04-044-00-01.png
be,be,data/words/b05/b05-062/b05-062-00-03.png
died,lived,data/words/m02/m02-080/m02-080-08-05.png
.,",",data/words/c01/c01-066/c01-066-00-06.png
had,how,data/words/c03/c03-003b/c03-003b-06-02.png
be,he,data/words/p06/p06-069/p06-069-01-07.png
for,for,data/words/r02/r02-013/r02-013-03-05.png
some,some,data/words/l04/l04-020/l04-020-04-04.png
agree,agree,data/words/c04/c04-028/c04-028-01-06.png
and,and,data/words/a02/a02-072/a02-072-00-06.png
.,",",data/words/m04/m04-138/m04-138-07-05.png
is,is,data/words/b01/b01-057/b01-057-00-06.png
",",",",data/words/c03/c03-000d/c03-000d-04-01.png
from,from,data/words/b06/b06-053/b06-053-00-05.png
It,It,data/words/a02/a02-093/a02-093-02-01.png
is,is,data/words/g06/g06-026b/g06-026b-00-06.png
.,.,data/words/m02/m02-075/m02-075-02-05.png
the,the,data/words/e04/e04-026/e04-026-01-05.png
"""","""",data/words/g01/g01-067/g01-067-05-00.png
to,to,data/words/a05/a05-058/a05-058-00-00.png
power,POWER,data/words/r03/r03-065/r03-065-07-01.png
the,the,data/words/b04/b04-096/b04-096-04-09.png
trign,Disarmament,data/words/j04/j04-103/j04-103-00-05.png
the,be,data/words/a05/a05-121/a05-121-07-00.png
phasistics,pianistics,data/words/a05/a05-099/a05-099-05-06.png
aries,varies,data/words/c04/c04-098/c04-098-02-04.png
We,were,data/words/h07/h07-028/h07-028-01-02.png
United,United,data/words/k04/k04-110/k04-110-08-04.png
this,this,data/words/a01/a01-014u/a01-014u-00-02.png
World,world,data/words/g06/g06-026j/g06-026j-04-01.png
whained,watched,data/words/f07/f07-028b/f07-028b-05-05.png
(,!,data/words/p03/p03-004/p03-004-04-00.png
political,political,data/words/g06/g06-031n/g06-031n-01-04.png
be,be,data/words/b06/b06-071/b06-071-02-00.png
deared,decided,data/words/j07/j07-000/j07-000-00-10.png
430,1380,data/words/k02/k02-102/k02-102-06-01.png
pleared,placed,data/words/g01/g01-070/g01-070-03-05.png
church,church,data/words/h06/h06-085/h06-085-06-07.png
can,can,data/words/c02/c02-017/c02-017-03-05.png
to,to,data/words/b05/b05-045/b05-045-02-05.png
move,movement,data/words/a04/a04-103/a04-103-07-02.png
.,.,data/words/g03/g03-058/g03-058-05-03.png
it,it,data/words/r06/r06-035/r06-035-06-07.png
the,the,data/words/m03/m03-006/m03-006-04-03.png
other,other,data/words/a01/a01-038/a01-038-01-05.png
bempt,Tendentious,data/words/j06/j06-018/j06-018-06-05.png
frief,ever,data/words/m04/m04-061/m04-061-00-12.png
Minits,Miss,data/words/b04/b04-169/b04-169-01-06.png
.,.,data/words/c03/c03-081c/c03-081c-04-09.png
at,at,data/words/c03/c03-021e/c03-021e-06-06.png
security,security,data/words/p03/p03-173/p03-173-01-01.png
only,among,data/words/h07/h07-033/h07-033-05-00.png
only,any,data/words/n01/n01-020/n01-020-05-05.png
leeared,believed,data/words/a03/a03-066/a03-066-04-00.png
up,up,data/words/g06/g06-042g/g06-042g-02-06.png
background,background,data/words/l01/l01-195/l01-195-01-02.png
.,;,data/words/a02/a02-086/a02-086-00-03.png
the,The,data/words/l07/l07-138/l07-138-00-07.png
is,is,data/words/d01/d01-019/d01-019-01-10.png
30,so,data/words/b04/b04-060/b04-060-00-01.png
Exape,Exchequer,data/words/d06/d06-100/d06-100-00-05.png
old,oldest,data/words/g01/g01-025/g01-025-07-03.png
a,a,data/words/j06/j06-005/j06-005-03-05.png
dist,distinction,data/words/p03/p03-040/p03-040-04-04.png
beep,keep,data/words/e01/e01-032/e01-032-06-00.png
number,number,data/words/h06/h06-082/h06-082-04-02.png
.,",",data/words/e01/e01-102/e01-102-08-04.png
been,base,data/words/b04/b04-181/b04-181-02-07.png
the,the,data/words/a04/a04-059/a04-059-00-10.png
a,"""",data/words/r03/r03-002/r03-002-00-04.png
M.,Mib,data/words/b05/b05-032/b05-032-04-05.png
.,",",data/words/m02/m02-059/m02-059-05-03.png
are,are,data/words/f07/f07-076a/f07-076a-01-05.png
assals,associates,data/words/e01/e01-022/e01-022-00-02.png
flaviour,flashover,data/words/d06/d06-072/d06-072-01-06.png
Gay,"""Guys""",data/words/h06/h06-085/h06-085-01-05.png
to,to,data/words/n02/n02-109/n02-109-01-01.png
the,Ps,data/words/m02/m02-090/m02-090-08-07.png
German,German,data/words/a01/a01-003/a01-003-01-04.png
a,a,data/words/g06/g06-042e/g06-042e-03-11.png
their,their,data/words/c03/c03-021a/c03-021a-02-07.png
.,",",data/words/c03/c03-003f/c03-003f-04-03.png
only,any,data/words/a01/a01-063u/a01-063u-04-02.png
the,the,data/words/c06/c06-011/c06-011-03-08.png
song,song,data/words/m04/m04-131/m04-131-05-05.png
have,have,data/words/c04/c04-110/c04-110-01-12.png
green,garden,data/words/h07/h07-060a/h07-060a-00-03.png
We,we,data/words/e02/e02-074/e02-074-04-04.png
the,The,data/words/k04/k04-085/k04-085-03-07.png
After,After,data/words/e04/e04-083/e04-083-00-00.png
being,being,data/words/b06/b06-015/b06-015-08-02.png
story,story,data/words/e01/e01-014/e01-014-05-07.png
he,he,data/words/g01/g01-025/g01-025-06-00.png
als,all,data/words/b05/b05-067/b05-067-02-01.png
and,and,data/words/r02/r02-010/r02-010-02-04.png
you,you,data/words/c01/c01-066/c01-066-01-02.png
We,We,data/words/m04/m04-043/m04-043-03-09.png
",","""",data/words/g04/g04-055/g04-055-00-00.png
for,for,data/words/a06/a06-075/a06-075-07-00.png
had,human,data/words/r06/r06-044/r06-044-04-03.png
get,gether,data/words/n03/n03-066/n03-066-03-01.png
and,and,data/words/l04/l04-179/l04-179-03-00.png
some,some,data/words/b06/b06-090/b06-090-06-03.png
the,full,data/words/j06/j06-000/j06-000-01-04.png
Weensity,necessity,data/words/a01/a01-122/a01-122-03-00.png
modern,movement,data/words/a04/a04-019/a04-019-06-03.png
with,with,data/words/b06/b06-059/b06-059-02-05.png
wh,relief,data/words/d04/d04-062/d04-062-01-08.png
gest,age-structure,data/words/r02/r02-013/r02-013-07-01.png
then,ten,data/words/f02/f02-000/f02-000-03-05.png
may,may,data/words/n01/n01-057/n01-057-03-06.png
not,not,data/words/m06/m06-056/m06-056-03-01.png
.,.,data/words/d06/d06-011/d06-011-06-02.png
there,ill-,data/words/g06/g06-026a/g06-026a-03-04.png
his,his,data/words/e01/e01-025/e01-025-07-07.png
in,in,data/words/g06/g06-045i/g06-045i-00-05.png
maling,making,data/words/d06/d06-113/d06-113-00-03.png
not,not,data/words/g07/g07-047/g07-047-06-01.png
beill,will,data/words/m02/m02-055/m02-055-02-05.png
and,used,data/words/g07/g07-014/g07-014-06-08.png
which,which,data/words/e07/e07-086/e07-086-04-01.png
the,"""",data/words/h02/h02-043/h02-043-07-00.png
",",",",data/words/h07/h07-075a/h07-075a-00-06.png
say,say,data/words/g06/g06-011j/g06-011j-03-14.png
he,he,data/words/n02/n02-062/n02-062-04-08.png
this,Miss,data/words/g06/g06-011c/g06-011c-03-05.png
a,a,data/words/c03/c03-094f/c03-094f-01-03.png
and,and,data/words/h01/h01-027/h01-027-07-01.png
what,what,data/words/a01/a01-020/a01-020-03-03.png
a,a,data/words/g06/g06-031r/g06-031r-06-11.png
they,they,data/words/g06/g06-047a/g06-047a-02-04.png
smanted,smashed,data/words/f07/f07-088a/f07-088a-02-07.png
.,.,data/words/f04/f04-007/f04-007-01-06.png
tums,turns,data/words/a04/a04-092/a04-092-06-06.png
of,shy,data/words/c06/c06-083/c06-083-07-05.png
Galanised,galvanised,data/words/p02/p02-017/p02-017-02-02.png
which,which,data/words/e04/e04-052/e04-052-00-07.png
I,I,data/words/g04/g04-088/g04-088-08-01.png
the,she,data/words/n02/n02-009/n02-009-00-01.png
of,of,data/words/n02/n02-151/n02-151-04-01.png
regearing,regarding,data/words/j04/j04-061/j04-061-01-04.png
del,declared,data/words/k04/k04-136/k04-136-00-02.png
first,first,data/words/d06/d06-041/d06-041-07-01.png
return,return,data/words/g06/g06-050k/g06-050k-00-01.png
event,event,data/words/g01/g01-031/g01-031-07-00.png
are,are,data/words/g06/g06-031g/g06-031g-00-04.png
We,we,data/words/c03/c03-000a/c03-000a-06-06.png
12,1830,data/words/c06/c06-058/c06-058-02-06.png
into,into,data/words/g06/g06-042l/g06-042l-02-03.png
before,before,data/words/f02/f02-003/f02-003-03-07.png
an,an,data/words/c04/c04-004/c04-004-06-04.png
of,of,data/words/c06/c06-116/c06-116-08-01.png
further,Furthermore,data/words/f07/f07-032a/f07-032a-10-00.png
.,.,data/words/l04/l04-118/l04-118-04-02.png
flring,falling,data/words/g06/g06-050e/g06-050e-01-08.png
the,6tic,data/words/m01/m01-104/m01-104-02-05.png
a,a,data/words/g06/g06-042d/g06-042d-01-09.png
peasure,pleasures,data/words/e07/e07-094/e07-094-07-05.png
to,to,data/words/d04/d04-016/d04-016-03-05.png
a,a,data/words/g07/g07-044/g07-044-06-05.png
the,we,data/words/m01/m01-149/m01-149-07-00.png
indaction,introduction,data/words/g06/g06-109/g06-109-05-08.png
eye,eye,data/words/h07/h07-071/h07-071-05-03.png
.,.,data/words/g06/g06-011m/g06-011m-08-07.png
the,the,data/words/n02/n02-157/n02-157-00-08.png
",","""""",data/words/k03/k03-157/k03-157-04-04.png
was,mean,data/words/g06/g06-026i/g06-026i-02-13.png
mough,enough,data/words/r03/r03-065/r03-065-00-15.png
at,we,data/words/a01/a01-058u/a01-058u-04-08.png
the,the,data/words/d06/d06-082/d06-082-01-10.png
act,out,data/words/b01/b01-132/b01-132-04-07.png
one,One,data/words/j01/j01-066/j01-066-02-06.png
.,",",data/words/g06/g06-047c/g06-047c-05-04.png
do,do,data/words/h07/h07-054a/h07-054a-02-06.png
is,"""isnt""",data/words/l01/l01-173/l01-173-01-00.png
in,in,data/words/r03/r03-065/r03-065-00-06.png
.,.,data/words/a01/a01-113u/a01-113u-09-03.png
but,but,data/words/m06/m06-042/m06-042-03-01.png
aware,aware,data/words/g06/g06-018k/g06-018k-06-05.png
displ,diplomatist,data/words/l04/l04-066/l04-066-05-11.png
may,many,data/words/g06/g06-045p/g06-045p-00-11.png
a,a,data/words/d06/d06-027/d06-027-04-05.png
as,as,data/words/n04/n04-156/n04-156-04-02.png
then,them,data/words/m04/m04-072/m04-072-06-00.png
her,near,data/words/a02/a02-106/a02-106-06-05.png
"""tapps""","""hospitals""",data/words/g06/g06-050i/g06-050i-01-03.png
probably,probably,data/words/p03/p03-033/p03-033-02-12.png
indacle,intimate,data/words/a02/a02-072/a02-072-01-00.png
and,and,data/words/r06/r06-018/r06-018-01-04.png
off,effect,data/words/h01/h01-000/h01-000-00-03.png
father,father,data/words/g01/g01-088/g01-088-09-03.png
accure,occurrences,data/words/d04/d04-071/d04-071-04-05.png
a,a,data/words/h06/h06-003/h06-003-00-05.png
there,were,data/words/h07/h07-060a/h07-060a-07-04.png
a,a,data/words/g07/g07-014b/g07-014b-02-09.png
.,.,data/words/g06/g06-045l/g06-045l-02-04.png
We,Nigel,data/words/p06/p06-052/p06-052-04-01.png
the,Mr.,data/words/p03/p03-033/p03-033-02-09.png
circ,circumstances,data/words/a06/a06-051/a06-051-07-06.png
would,WOULD,data/words/h02/h02-040/h02-040-00-08.png
toles,Moses,data/words/f07/f07-101a/f07-101a-06-06.png
was,was,data/words/d04/d04-008/d04-008-04-05.png
he,"""ll""",data/words/r06/r06-053/r06-053-08-01.png
end,3rd,data/words/n06/n06-074/n06-074-04-12.png
Old,Old,data/words/d07/d07-102/d07-102-01-06.png
