predictions,actuals,location
about,about,data/words/g01/g01-037/g01-037-09-06.png
their,their,data/words/c03/c03-081a/c03-081a-03-03.png
that,that,data/words/b03/b03-109/b03-109-07-01.png
the,the,data/words/m04/m04-000/m04-000-06-07.png
",",",",data/words/a05/a05-080/a05-080-08-01.png
at,at,data/words/d01/d01-080/d01-080-06-05.png
ingups,inquest,data/words/m04/m04-152/m04-152-04-05.png
just,just,data/words/f04/f04-053/f04-053-00-03.png
have,have,data/words/e04/e04-052/e04-052-01-06.png
.,.,data/words/e04/e04-004/e04-004-01-11.png
",","""""",data/words/a05/a05-089/a05-089-02-07.png
.,.,data/words/g06/g06-011e/g06-011e-02-07.png
as,as,data/words/b04/b04-054/b04-054-04-07.png
poorly,party,data/words/f04/f04-068/f04-068-00-06.png
like,like,data/words/a05/a05-044/a05-044-01-01.png
latiant,2skint,data/words/l01/l01-016/l01-016-03-02.png
by,by,data/words/c06/c06-020/c06-020-05-04.png
the,the,data/words/h07/h07-017/h07-017-02-06.png
"""ll""","""ll""",data/words/g06/g06-045l/g06-045l-02-02.png
country,country,data/words/n06/n06-194/n06-194-05-10.png
out,out,data/words/g06/g06-031n/g06-031n-03-02.png
coother,codex,data/words/l04/l04-093/l04-093-00-02.png
grification,gratification,data/words/d01/d01-118/d01-118-00-04.png
event,event,data/words/f07/f07-028b/f07-028b-07-05.png
propared,prepared,data/words/g06/g06-031l/g06-031l-00-04.png
the,the,data/words/m01/m01-038/m01-038-09-00.png
we,we,data/words/g04/g04-032/g04-032-02-05.png
The,The,data/words/r03/r03-090/r03-090-04-07.png
Particular,Particular,data/words/b03/b03-098/b03-098-05-05.png
When,When,data/words/a04/a04-019/a04-019-03-04.png
"""Maus""","""Mauros""",data/words/g06/g06-018j/g06-018j-00-00.png
.,.,data/words/g06/g06-050f/g06-050f-00-00.png
out,out,data/words/p06/p06-030/p06-030-02-01.png
.,.,data/words/j01/j01-059/j01-059-03-00.png
knew,knew,data/words/d06/d06-008/d06-008-09-04.png
done,done,data/words/g04/g04-104/g04-104-08-02.png
still,still,data/words/a02/a02-086/a02-086-06-07.png
the,the,data/words/a03/a03-023/a03-023-06-01.png
still,shall,data/words/d04/d04-053/d04-053-05-06.png
but,but,data/words/d06/d06-011/d06-011-07-05.png
fitsits,fruits,data/words/g06/g06-031i/g06-031i-01-07.png
wanting,wasting,data/words/f07/f07-032a/f07-032a-10-01.png
of,of,data/words/p02/p02-127/p02-127-05-11.png
away,away,data/words/r02/r02-000/r02-000-06-03.png
her,her,data/words/n02/n02-104/n02-104-01-10.png
sentence,Sentence,data/words/c03/c03-016e/c03-016e-09-07.png
wearing,warming,data/words/g03/g03-000/g03-000-00-00.png
reflectly,ineffectuality,data/words/g04/g04-048/g04-048-01-00.png
not,not,data/words/c03/c03-096f/c03-096f-04-00.png
fother,father,data/words/f03/f03-182/f03-182-01-11.png
"""","""",data/words/n04/n04-044/n04-044-00-01.png
be,be,data/words/b05/b05-062/b05-062-00-03.png
lice,lived,data/words/m02/m02-080/m02-080-08-05.png
",",",",data/words/c01/c01-066/c01-066-00-06.png
how,how,data/words/c03/c03-003b/c03-003b-06-02.png
he,he,data/words/p06/p06-069/p06-069-01-07.png
for,for,data/words/r02/r02-013/r02-013-03-05.png
same,some,data/words/l04/l04-020/l04-020-04-04.png
agree,agree,data/words/c04/c04-028/c04-028-01-06.png
and,and,data/words/a02/a02-072/a02-072-00-06.png
",",",",data/words/m04/m04-138/m04-138-07-05.png
is,is,data/words/b01/b01-057/b01-057-00-06.png
",",",",data/words/c03/c03-000d/c03-000d-04-01.png
from,from,data/words/b06/b06-053/b06-053-00-05.png
It,It,data/words/a02/a02-093/a02-093-02-01.png
is,is,data/words/g06/g06-026b/g06-026b-00-06.png
.,.,data/words/m02/m02-075/m02-075-02-05.png
the,the,data/words/e04/e04-026/e04-026-01-05.png
In,"""",data/words/g01/g01-067/g01-067-05-00.png
to,to,data/words/a05/a05-058/a05-058-00-00.png
power,POWER,data/words/r03/r03-065/r03-065-07-01.png
the,the,data/words/b04/b04-096/b04-096-04-09.png
disomment,Disarmament,data/words/j04/j04-103/j04-103-00-05.png
be,be,data/words/a05/a05-121/a05-121-07-00.png
promis,pianistics,data/words/a05/a05-099/a05-099-05-06.png
waries,varies,data/words/c04/c04-098/c04-098-02-04.png
were,were,data/words/h07/h07-028/h07-028-01-02.png
United,United,data/words/k04/k04-110/k04-110-08-04.png
this,this,data/words/a01/a01-014u/a01-014u-00-02.png
worted,world,data/words/g06/g06-026j/g06-026j-04-01.png
whitched,watched,data/words/f07/f07-028b/f07-028b-05-05.png
!,!,data/words/p03/p03-004/p03-004-04-00.png
political,political,data/words/g06/g06-031n/g06-031n-01-04.png
be,be,data/words/b06/b06-071/b06-071-02-00.png
decideed,decided,data/words/j07/j07-000/j07-000-00-10.png
1830,1380,data/words/k02/k02-102/k02-102-06-01.png
place,placed,data/words/g01/g01-070/g01-070-03-05.png
church,church,data/words/h06/h06-085/h06-085-06-07.png
can,can,data/words/c02/c02-017/c02-017-03-05.png
to,to,data/words/b05/b05-045/b05-045-02-05.png
movement,movement,data/words/a04/a04-103/a04-103-07-02.png
.,.,data/words/g03/g03-058/g03-058-05-03.png
it,it,data/words/r06/r06-035/r06-035-06-07.png
the,the,data/words/m03/m03-006/m03-006-04-03.png
other,other,data/words/a01/a01-038/a01-038-01-05.png
seentdon,Tendentious,data/words/j06/j06-018/j06-018-06-05.png
ever,ever,data/words/m04/m04-061/m04-061-00-12.png
Miss,Miss,data/words/b04/b04-169/b04-169-01-06.png
.,.,data/words/c03/c03-081c/c03-081c-04-09.png
at,at,data/words/c03/c03-021e/c03-021e-06-06.png
security,security,data/words/p03/p03-173/p03-173-01-01.png
among,among,data/words/h07/h07-033/h07-033-05-00.png
any,any,data/words/n01/n01-020/n01-020-05-05.png
believed,believed,data/words/a03/a03-066/a03-066-04-00.png
up,up,data/words/g06/g06-042g/g06-042g-02-06.png
background,background,data/words/l01/l01-195/l01-195-01-02.png
;,;,data/words/a02/a02-086/a02-086-00-03.png
The,The,data/words/l07/l07-138/l07-138-00-07.png
is,is,data/words/d01/d01-019/d01-019-01-10.png
so,so,data/words/b04/b04-060/b04-060-00-01.png
Exchange,Exchequer,data/words/d06/d06-100/d06-100-00-05.png
odds,oldest,data/words/g01/g01-025/g01-025-07-03.png
a,a,data/words/j06/j06-005/j06-005-03-05.png
distant,distinction,data/words/p03/p03-040/p03-040-04-04.png
skip,keep,data/words/e01/e01-032/e01-032-06-00.png
number,number,data/words/h06/h06-082/h06-082-04-02.png
",",",",data/words/e01/e01-102/e01-102-08-04.png
book,base,data/words/b04/b04-181/b04-181-02-07.png
the,the,data/words/a04/a04-059/a04-059-00-10.png
"""","""",data/words/r03/r03-002/r03-002-00-04.png
Miss,Mib,data/words/b05/b05-032/b05-032-04-05.png
",",",",data/words/m02/m02-059/m02-059-05-03.png
are,are,data/words/f07/f07-076a/f07-076a-01-05.png
asocating,associates,data/words/e01/e01-022/e01-022-00-02.png
fastbour,flashover,data/words/d06/d06-072/d06-072-01-06.png
"""bags""","""Guys""",data/words/h06/h06-085/h06-085-01-05.png
to,to,data/words/n02/n02-109/n02-109-01-01.png
ups,Ps,data/words/m02/m02-090/m02-090-08-07.png
German,German,data/words/a01/a01-003/a01-003-01-04.png
a,a,data/words/g06/g06-042e/g06-042e-03-11.png
their,their,data/words/c03/c03-021a/c03-021a-02-07.png
",",",",data/words/c03/c03-003f/c03-003f-04-03.png
any,any,data/words/a01/a01-063u/a01-063u-04-02.png
the,the,data/words/c06/c06-011/c06-011-03-08.png
song,song,data/words/m04/m04-131/m04-131-05-05.png
have,have,data/words/c04/c04-110/c04-110-01-12.png
green,garden,data/words/h07/h07-060a/h07-060a-00-03.png
we,we,data/words/e02/e02-074/e02-074-04-04.png
The,The,data/words/k04/k04-085/k04-085-03-07.png
after,After,data/words/e04/e04-083/e04-083-00-00.png
being,being,data/words/b06/b06-015/b06-015-08-02.png
story,story,data/words/e01/e01-014/e01-014-05-07.png
he,he,data/words/g01/g01-025/g01-025-06-00.png
all,all,data/words/b05/b05-067/b05-067-02-01.png
and,and,data/words/r02/r02-010/r02-010-02-04.png
you,you,data/words/c01/c01-066/c01-066-01-02.png
We,We,data/words/m04/m04-043/m04-043-03-09.png
"""","""",data/words/g04/g04-055/g04-055-00-00.png
for,for,data/words/a06/a06-075/a06-075-07-00.png
union,human,data/words/r06/r06-044/r06-044-04-03.png
better,gether,data/words/n03/n03-066/n03-066-03-01.png
and,and,data/words/l04/l04-179/l04-179-03-00.png
some,some,data/words/b06/b06-090/b06-090-06-03.png
full,full,data/words/j06/j06-000/j06-000-01-04.png
necessity,necessity,data/words/a01/a01-122/a01-122-03-00.png
movement,movement,data/words/a04/a04-019/a04-019-06-03.png
with,with,data/words/b06/b06-059/b06-059-02-05.png
relief,relief,data/words/d04/d04-062/d04-062-01-08.png
age-minute,age-structure,data/words/r02/r02-013/r02-013-07-01.png
then,ten,data/words/f02/f02-000/f02-000-03-05.png
may,may,data/words/n01/n01-057/n01-057-03-06.png
not,not,data/words/m06/m06-056/m06-056-03-01.png
.,.,data/words/d06/d06-011/d06-011-06-02.png
ill-,ill-,data/words/g06/g06-026a/g06-026a-03-04.png
his,his,data/words/e01/e01-025/e01-025-07-07.png
is,in,data/words/g06/g06-045i/g06-045i-00-05.png
meculwing,making,data/words/d06/d06-113/d06-113-00-03.png
not,not,data/words/g07/g07-047/g07-047-06-01.png
will,will,data/words/m02/m02-055/m02-055-02-05.png
used,used,data/words/g07/g07-014/g07-014-06-08.png
mind,which,data/words/e07/e07-086/e07-086-04-01.png
"""","""",data/words/h02/h02-043/h02-043-07-00.png
",",",",data/words/h07/h07-075a/h07-075a-00-06.png
say,say,data/words/g06/g06-011j/g06-011j-03-14.png
he,he,data/words/n02/n02-062/n02-062-04-08.png
Miss,Miss,data/words/g06/g06-011c/g06-011c-03-05.png
a,a,data/words/c03/c03-094f/c03-094f-01-03.png
and,and,data/words/h01/h01-027/h01-027-07-01.png
what,what,data/words/a01/a01-020/a01-020-03-03.png
a,a,data/words/g06/g06-031r/g06-031r-06-11.png
they,they,data/words/g06/g06-047a/g06-047a-02-04.png
smanted,smashed,data/words/f07/f07-088a/f07-088a-02-07.png
.,.,data/words/f04/f04-007/f04-007-01-06.png
turns,turns,data/words/a04/a04-092/a04-092-06-06.png
skip,shy,data/words/c06/c06-083/c06-083-07-05.png
galarized,galvanised,data/words/p02/p02-017/p02-017-02-02.png
which,which,data/words/e04/e04-052/e04-052-00-07.png
I,I,data/words/g04/g04-088/g04-088-08-01.png
she,she,data/words/n02/n02-009/n02-009-00-01.png
of,of,data/words/n02/n02-151/n02-151-04-01.png
regarding,regarding,data/words/j04/j04-061/j04-061-01-04.png
declared,declared,data/words/k04/k04-136/k04-136-00-02.png
first,first,data/words/d06/d06-041/d06-041-07-01.png
return,return,data/words/g06/g06-050k/g06-050k-00-01.png
event,event,data/words/g01/g01-031/g01-031-07-00.png
are,are,data/words/g06/g06-031g/g06-031g-00-04.png
we,we,data/words/c03/c03-000a/c03-000a-06-06.png
1830,1830,data/words/c06/c06-058/c06-058-02-06.png
into,into,data/words/g06/g06-042l/g06-042l-02-03.png
before,before,data/words/f02/f02-003/f02-003-03-07.png
an,an,data/words/c04/c04-004/c04-004-06-04.png
of,of,data/words/c06/c06-116/c06-116-08-01.png
forneymore,Furthermore,data/words/f07/f07-032a/f07-032a-10-00.png
.,.,data/words/l04/l04-118/l04-118-04-02.png
failing,falling,data/words/g06/g06-050e/g06-050e-01-08.png
before,6tic,data/words/m01/m01-104/m01-104-02-05.png
a,a,data/words/g06/g06-042d/g06-042d-01-09.png
pleuss,pleasures,data/words/e07/e07-094/e07-094-07-05.png
to,to,data/words/d04/d04-016/d04-016-03-05.png
a,a,data/words/g07/g07-044/g07-044-06-05.png
ne,we,data/words/m01/m01-149/m01-149-07-00.png
introdu,introduction,data/words/g06/g06-109/g06-109-05-08.png
eye,eye,data/words/h07/h07-071/h07-071-05-03.png
.,.,data/words/g06/g06-011m/g06-011m-08-07.png
the,the,data/words/n02/n02-157/n02-157-00-08.png
",","""""",data/words/k03/k03-157/k03-157-04-04.png
mean,mean,data/words/g06/g06-026i/g06-026i-02-13.png
enough,enough,data/words/r03/r03-065/r03-065-00-15.png
we,we,data/words/a01/a01-058u/a01-058u-04-08.png
the,the,data/words/d06/d06-082/d06-082-01-10.png
at,out,data/words/b01/b01-132/b01-132-04-07.png
One,One,data/words/j01/j01-066/j01-066-02-06.png
",",",",data/words/g06/g06-047c/g06-047c-05-04.png
do,do,data/words/h07/h07-054a/h07-054a-02-06.png
"""int""","""isnt""",data/words/l01/l01-173/l01-173-01-00.png
in,in,data/words/r03/r03-065/r03-065-00-06.png
.,.,data/words/a01/a01-113u/a01-113u-09-03.png
but,but,data/words/m06/m06-042/m06-042-03-01.png
aware,aware,data/words/g06/g06-018k/g06-018k-06-05.png
displat,diplomatist,data/words/l04/l04-066/l04-066-05-11.png
many,many,data/words/g06/g06-045p/g06-045p-00-11.png
a,a,data/words/d06/d06-027/d06-027-04-05.png
as,as,data/words/n04/n04-156/n04-156-04-02.png
them,them,data/words/m04/m04-072/m04-072-06-00.png
near,near,data/words/a02/a02-106/a02-106-06-05.png
"""hairins""","""hospitals""",data/words/g06/g06-050i/g06-050i-01-03.png
probably,probably,data/words/p03/p03-033/p03-033-02-12.png
interest,intimate,data/words/a02/a02-072/a02-072-01-00.png
and,and,data/words/r06/r06-018/r06-018-01-04.png
offs,effect,data/words/h01/h01-000/h01-000-00-03.png
fother,father,data/words/g01/g01-088/g01-088-09-03.png
accumerous,occurrences,data/words/d04/d04-071/d04-071-04-05.png
a,a,data/words/h06/h06-003/h06-003-00-05.png
were,were,data/words/h07/h07-060a/h07-060a-07-04.png
a,a,data/words/g07/g07-014b/g07-014b-02-09.png
.,.,data/words/g06/g06-045l/g06-045l-02-04.png
Nan,Nigel,data/words/p06/p06-052/p06-052-04-01.png
Mr.,Mr.,data/words/p03/p03-033/p03-033-02-09.png
circucumbers,circumstances,data/words/a06/a06-051/a06-051-07-06.png
woun,WOULD,data/words/h02/h02-040/h02-040-00-08.png
Mosen,Moses,data/words/f07/f07-101a/f07-101a-06-06.png
was,was,data/words/d04/d04-008/d04-008-04-05.png
he,"""ll""",data/words/r06/r06-053/r06-053-08-01.png
B,3rd,data/words/n06/n06-074/n06-074-04-12.png
old,Old,data/words/d07/d07-102/d07-102-01-06.png
she,she,data/words/n02/n02-154/n02-154-00-07.png
in,in,data/words/b01/b01-014/b01-014-01-02.png
organans,organs,data/words/n04/n04-209/n04-209-03-07.png
should,child,data/words/r06/r06-090/r06-090-05-00.png
.,.,data/words/d06/d06-011/d06-011-02-08.png
textual,textual,data/words/n06/n06-123/n06-123-02-09.png
under,under,data/words/d01/d01-019/d01-019-01-07.png
French,French,data/words/g06/g06-045l/g06-045l-05-04.png
repulsive,repulsive,data/words/f07/f07-076a/f07-076a-10-01.png
These,These,data/words/m03/m03-062/m03-062-00-02.png
an,an,data/words/k04/k04-022/k04-022-01-09.png
mingple,mingled,data/words/d06/d06-096/d06-096-06-08.png
"""","""",data/words/r06/r06-090/r06-090-10-00.png
a.,R.,data/words/p02/p02-027/p02-027-03-15.png
Mr.,Mr.,data/words/g06/g06-037m/g06-037m-01-09.png
.,.,data/words/a03/a03-027/a03-027-08-01.png
inwarded,included,data/words/e01/e01-102/e01-102-06-08.png
revered,revered,data/words/h01/h01-014/h01-014-00-08.png
speec,species,data/words/g06/g06-050d/g06-050d-00-08.png
master,master,data/words/j06/j06-018/j06-018-03-03.png
and,and,data/words/g06/g06-050k/g06-050k-01-00.png
"""Kennedys""","""Kennedys""",data/words/n02/n02-040/n02-040-01-06.png
",","""""",data/words/a01/a01-072u/a01-072u-03-05.png
moves,movements,data/words/k03/k03-152/k03-152-05-00.png
recent,recent,data/words/e06/e06-003/e06-003-01-00.png
would,world,data/words/e06/e06-030/e06-030-02-00.png
an,man,data/words/a04/a04-103/a04-103-01-04.png
was,was,data/words/g07/g07-022a/g07-022a-05-07.png
.,.,data/words/a04/a04-066/a04-066-01-01.png
.,.,data/words/k04/k04-142/k04-142-06-07.png
mculs,wants,data/words/m04/m04-246/m04-246-05-03.png
to,to,data/words/b04/b04-140/b04-140-03-04.png
Rhodesia,Rhodesia,data/words/g06/g06-050k/g06-050k-08-04.png
was,was,data/words/a01/a01-030x/a01-030x-00-01.png
",",",",data/words/a06/a06-064/a06-064-02-03.png
February,February,data/words/b01/b01-014/b01-014-03-04.png
use,used,data/words/a01/a01-077/a01-077-09-00.png
",",",",data/words/e04/e04-083/e04-083-05-06.png
Secretary,SECRETARY,data/words/r06/r06-076/r06-076-03-01.png
under,Under,data/words/b03/b03-092/b03-092-04-07.png
repeated,revealed,data/words/d04/d04-047/d04-047-00-00.png
The,The,data/words/a01/a01-020/a01-020-02-06.png
five,five,data/words/c04/c04-144/c04-144-05-05.png
hypnosis,hypnotic,data/words/j04/j04-070/j04-070-09-06.png
present,present,data/words/m01/m01-110/m01-110-02-06.png
lace,lace,data/words/j04/j04-080/j04-080-08-00.png
LONDals,RONALD,data/words/e01/e01-018/e01-018-06-01.png
to,to,data/words/c04/c04-017/c04-017-05-00.png
The,The,data/words/a01/a01-020u/a01-020u-08-00.png
.,.,data/words/d05/d05-008/d05-008-03-03.png
their,their,data/words/c04/c04-061/c04-061-04-07.png
is,is,data/words/h01/h01-027/h01-027-05-05.png
Herit,Hewitt,data/words/c04/c04-098/c04-098-01-01.png
licsitched,kitchens,data/words/l04/l04-062/l04-062-04-01.png
by,by,data/words/f07/f07-019b/f07-019b-02-01.png
Lord,Robertson,data/words/h07/h07-003/h07-003-04-06.png
the,the,data/words/a01/a01-053x/a01-053x-03-02.png
the,the,data/words/f07/f07-028b/f07-028b-00-08.png
and,and,data/words/g04/g04-052/g04-052-05-03.png
to,to,data/words/r02/r02-131/r02-131-00-12.png
.,.,data/words/g03/g03-058/g03-058-03-03.png
will,will,data/words/b04/b04-004/b04-004-05-01.png
my,very,data/words/b01/b01-062/b01-062-09-02.png
Columbumbers,Columbia,data/words/a06/a06-141/a06-141-01-06.png
justice,justice,data/words/a03/a03-037/a03-037-04-08.png
about,about,data/words/b01/b01-057/b01-057-08-08.png
more,more,data/words/h07/h07-017/h07-017-05-03.png
",",",",data/words/a06/a06-119/a06-119-05-01.png
chain,chain,data/words/g07/g07-044/g07-044-07-03.png
shopple,shopkeeper,data/words/a06/a06-004/a06-004-07-06.png
and,and,data/words/h07/h07-033a/h07-033a-04-02.png
could,could,data/words/f04/f04-028/f04-028-09-04.png
"""","""",data/words/d01/d01-019/d01-019-05-00.png
one,one,data/words/a03/a03-071/a03-071-05-05.png
a,a,data/words/g02/g02-062/g02-062-00-01.png
on,on,data/words/a03/a03-040/a03-040-04-06.png
.,.,data/words/a05/a05-099/a05-099-03-05.png
this,this,data/words/b06/b06-064/b06-064-03-07.png
but,but,data/words/b01/b01-127/b01-127-04-07.png
offence,offence,data/words/a01/a01-007/a01-007-03-06.png
feal,Pearl,data/words/p03/p03-057/p03-057-03-02.png
was,ever,data/words/g06/g06-011g/g06-011g-02-08.png
of,of,data/words/g06/g06-050e/g06-050e-06-07.png
that,A,data/words/e07/e07-007/e07-007-06-05.png
",",",",data/words/b05/b05-055/b05-055-00-10.png
correct,correct,data/words/m01/m01-100/m01-100-04-02.png
same,some,data/words/e01/e01-107/e01-107-01-07.png
dain,claim,data/words/c04/c04-056/c04-056-05-04.png
been,been,data/words/r02/r02-003/r02-003-02-01.png
the,the,data/words/a06/a06-110/a06-110-01-05.png
em,mam,data/words/f01/f01-081/f01-081-03-08.png
no,no,data/words/m04/m04-123/m04-123-04-04.png
.,.,data/words/m03/m03-095/m03-095-03-04.png
people,people,data/words/g06/g06-042c/g06-042c-05-07.png
and,and,data/words/b04/b04-169/b04-169-01-03.png
fire-arals,finger-nails,data/words/g01/g01-000/g01-000-03-00.png
the,the,data/words/r03/r03-050/r03-050-04-04.png
.,.,data/words/f07/f07-032a/f07-032a-08-07.png
in,in,data/words/a05/a05-069/a05-069-10-01.png
impets,impetus,data/words/e07/e07-098/e07-098-06-08.png
in,in,data/words/a06/a06-095/a06-095-07-00.png
.,.,data/words/l04/l04-106/l04-106-03-00.png
",",",",data/words/n03/n03-120/n03-120-08-01.png
neith,neither,data/words/m01/m01-160/m01-160-03-05.png
",",",",data/words/k04/k04-010/k04-010-03-03.png
stay,stay,data/words/l07/l07-085/l07-085-01-02.png
decvision,decision,data/words/n06/n06-148/n06-148-08-04.png
proved,proved,data/words/a05/a05-022/a05-022-06-01.png
danger,danger,data/words/f03/f03-191/f03-191-00-06.png
boyotherc,boycotting,data/words/a06/a06-134/a06-134-03-06.png
in,a,data/words/a01/a01-014/a01-014-00-06.png
be,be,data/words/g01/g01-088/g01-088-09-06.png
with,with,data/words/g06/g06-037e/g06-037e-00-08.png
that,that,data/words/g06/g06-045h/g06-045h-03-05.png
spending,spending,data/words/a03/a03-063/a03-063-09-06.png
shown,shotgun,data/words/b06/b06-053/b06-053-05-00.png
inouted,invented,data/words/n06/n06-175/n06-175-04-02.png
insilled,instilled,data/words/l01/l01-023/l01-023-00-08.png
nature,nature,data/words/n04/n04-044/n04-044-09-00.png
stom,strong,data/words/e07/e07-003/e07-003-01-04.png
.,.,data/words/e04/e04-079/e04-079-05-05.png
"""""","""",data/words/e06/e06-030/e06-030-02-04.png
to,to,data/words/c04/c04-122/c04-122-05-12.png
made,made,data/words/b04/b04-154/b04-154-03-06.png
